backend,solver,benchmark,instance,status,result,real,time,user,system,memory,status800,par10,par2
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_16_32_4_euad.7.qdimacs.ch.aspq,complete,0,2.575,2.23,1.94,0.29,139.3,complete,2.575,2.575
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_16_32_8_d.7.qdimacs.ch.aspq,complete,0,6.502,5.99,5.46,0.53,228.6,complete,6.502,6.502
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_16_32_8_edau.6.qdimacs.ch.aspq,complete,0,7.003,6.16,5.7,0.46,229.6,complete,7.003,7.003
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_16_32_8_u.5.qdimacs.ch.aspq,complete,0,9.235,8.53,8.12,0.41,229.3,complete,9.235,9.235
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_16_64_2_edau.1.qdimacs.ch.aspq,complete,0,2.353,1.7,1.53,0.17,135.7,complete,2.353,2.353
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_16_64_4_edau.4.qdimacs.ch.aspq,complete,0,135.361,134.06,133.26,0.8,237.2,complete,135.361,135.361
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_4_16_2_u.2.qdimacs.ch.aspq,complete,0,1.58,1.13,0.97,0.16,75.9,complete,1.58,1.58
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_4_16_4_d.1.qdimacs.ch.aspq,complete,0,1.818,1.43,1.17,0.26,91.5,complete,1.818,1.818
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_4_16_4_d.2.qdimacs.ch.aspq,complete,0,2.322,1.96,1.68,0.28,104.9,complete,2.322,2.322
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_4_16_4_edau.6.qdimacs.ch.aspq,complete,0,1.856,1.5,1.27,0.23,104.9,complete,1.856,1.856
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_4_16_8_d.5.qdimacs.ch.aspq,complete,0,3.114,2.66,2.29,0.37,150.5,complete,3.114,3.114
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_4_32_2_edau.5.qdimacs.ch.aspq,complete,0,2.571,2.23,1.99,0.24,105.1,complete,2.571,2.571
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_4_32_2_u.7.qdimacs.ch.aspq,complete,0,2.069,1.73,1.55,0.18,104.2,complete,2.069,2.069
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_4_32_2_u.9.qdimacs.ch.aspq,complete,0,2.075,1.73,1.52,0.21,104.2,complete,2.075,2.075
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_4_32_4_d.2.qdimacs.ch.aspq,complete,0,2.83,2.43,2.15,0.28,129.8,complete,2.83,2.83
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_4_32_4_u.1.qdimacs.ch.aspq,complete,0,2.828,2.43,2.18,0.25,134,complete,2.828,2.828
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_4_32_8_d.1.qdimacs.ch.aspq,complete,0,631.823,630.42,627.46,2.96,414.2,complete,631.823,631.823
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_4_32_8_edau.3.qdimacs.ch.aspq,complete,0,451.329,449.96,447.6,2.36,367.7,complete,451.329,451.329
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_4_32_8_edau.9.qdimacs.ch.aspq,complete,0,98.808,97.45,96.65,0.8,245.7,complete,98.808,98.808
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_4_32_8_euad.9.qdimacs.ch.aspq,complete,0,182.616,181.29,179.99,1.3,351.8,complete,182.616,182.616
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_4_32_8_u.2.qdimacs.ch.aspq,outof time,143,1200.751,1200.36,1195.16,5.2,793.8,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_4_8_2_d.3.qdimacs.ch.aspq,complete,0,1.308,1.06,0.86,0.2,73.1,complete,1.308,1.308
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_4_8_4_euad.10.qdimacs.ch.aspq,complete,0,1.597,1.26,1.03,0.23,77,complete,1.597,1.597
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_4_8_8_euad.4.qdimacs.ch.aspq,complete,0,2.341,1.94,1.58,0.36,118.8,complete,2.341,2.341
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_4_8_8_u.7.qdimacs.ch.aspq,complete,0,8.1,7.39,6.97,0.42,127.7,complete,8.1,8.1
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_8_16_2_edau.5.qdimacs.ch.aspq,complete,0,1.595,1.2,1.05,0.15,80.6,complete,1.595,1.595
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_8_16_2_edau.9.qdimacs.ch.aspq,complete,0,1.56,1.19,1.01,0.18,80.6,complete,1.56,1.56
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_8_16_2_euad.6.qdimacs.ch.aspq,complete,0,1.56,1.09,0.92,0.17,76.9,complete,1.56,1.56
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_8_16_2_euad.7.qdimacs.ch.aspq,complete,0,1.39,1.13,0.95,0.18,78,complete,1.39,1.39
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_8_16_2_euad.8.qdimacs.ch.aspq,complete,0,1.356,1.11,0.89,0.22,76.8,complete,1.356,1.356
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_8_16_4_edau.6.qdimacs.ch.aspq,complete,0,1.815,1.45,1.21,0.24,93.5,complete,1.815,1.815
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_8_16_4_u.6.qdimacs.ch.aspq,complete,0,1.819,1.46,1.23,0.23,94.3,complete,1.819,1.819
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_8_16_8_edau.4.qdimacs.ch.aspq,complete,0,21.601,20.78,20.3,0.48,164.9,complete,21.601,21.601
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_8_16_8_u.8.qdimacs.ch.aspq,complete,0,3.585,2.88,2.48,0.4,151.3,complete,3.585,3.585
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_8_32_4_d.8.qdimacs.ch.aspq,complete,0,8.615,7.89,7.64,0.25,138.2,complete,8.615,8.615
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_8_32_4_edau.10.qdimacs.ch.aspq,complete,0,2.927,2.5,2.25,0.25,138.1,complete,2.927,2.927
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_8_32_4_u.5.qdimacs.ch.aspq,complete,0,30.446,28.18,27.75,0.43,157.7,complete,30.446,30.446
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_8_32_8_euad.3.qdimacs.ch.aspq,complete,0,7.516,6.68,6.16,0.52,231.8,complete,7.516,7.516
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_8_32_8_euad.7.qdimacs.ch.aspq,outof time,143,1200.625,1200.2,1193.05,7.15,1028.1,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_8_32_8_u.9.qdimacs.ch.aspq,complete,0,9.822,8.97,8.57,0.4,231.2,complete,9.822,9.822
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_8_64_2_u.1.qdimacs.ch.aspq,complete,0,190.556,189.31,187.93,1.38,242.8,complete,190.556,190.556
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_8_64_4_edau.6.qdimacs.ch.aspq,complete,0,5.861,5.19,4.86,0.33,198.9,complete,5.861,5.861
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_8_64_4_euad.5.qdimacs.ch.aspq,outof time,143,1201.199,1200.77,1194.76,6.01,1100.3,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_8_64_8_u.5.qdimacs.ch.aspq,outof time,143,1200.998,1200.52,1196.02,4.5,980.6,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ncf_8_64_8_u.7.qdimacs.ch.aspq,outof time,143,1200.793,1200.28,1197.08,3.2,1008.6,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,NotificationServiceImpl2.qdimacs.ch.aspq,outof time,143,1201.241,1200.69,1199.04,1.65,626.7,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,nreachq_query24_1344.qdimacs.ch.aspq,complete,0,0.863,0.66,0.58,0.08,62,complete,0.863,0.863
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ntrivil_query07_1344.qdimacs.ch.aspq,complete,0,1.405,1.14,0.98,0.16,87.8,complete,1.405,1.405
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ntrivil_query54_1344.qdimacs.ch.aspq,complete,0,2.362,2.02,1.79,0.23,218.3,complete,2.362,2.362
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ntrivil_query64_1344n.qdimacs.ch.aspq,complete,0,2.874,2.34,2.1,0.24,235.2,complete,2.874,2.874
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,nusmv.guidance^6.C-f2.qdimacs.ch.aspq,outof time,143,1200.624,1200.08,1197.05,3.03,1034.9,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,nusmv.guidance^8.C-f2.qdimacs.ch.aspq,outof time,143,1201.284,1200.74,1197.69,3.05,1190,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,nusmv.reactor^1.C-d3.qdimacs.ch.aspq,outof time,143,1200.654,1200.27,1195.19,5.08,1309.4,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,nusmv.reactor^2.C-d2.qdimacs.ch.aspq,outof time,143,1201.232,1200.78,1196.02,4.76,1060.4,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,nusmv.reactor^4.C-d2.qdimacs.ch.aspq,outof time,143,1201.224,1200.68,1196.55,4.13,992.7,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,nusmv.tcas^2.B-f3.qdimacs.ch.aspq,outof time,143,1201.77,1200.75,1198.77,1.98,1444.9,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,nusmv.tcas^4.B-f4.qdimacs.ch.aspq,outof time,143,1201.891,1201.04,1198.78,2.26,1572.4,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,nxquery_eequery_1344n.qdimacs.ch.aspq,complete,0,2.075,1.73,1.58,0.15,92,complete,2.075,2.075
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,nxquery_query21_1344.qdimacs.ch.aspq,complete,0,1.31,1.1,0.93,0.17,82.7,complete,1.31,1.31
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,nxquery_query24_1344.qdimacs.ch.aspq,complete,0,1.013,0.83,0.69,0.14,63.1,complete,1.013,1.013
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,nxquery_query30_1344n.qdimacs.ch.aspq,complete,0,1.005,0.69,0.62,0.07,62.8,complete,1.005,1.005
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,nxquery_query31_1344.qdimacs.ch.aspq,complete,0,2.587,2.25,2,0.25,103.4,complete,2.587,2.587
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,nxquery_query50_1344.qdimacs.ch.aspq,complete,0,9.73,9.11,8.87,0.24,101.8,complete,9.73,9.73
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,oski2ub1i_c0to0.sat.qdimacs.ch.aspq,outof time,143,1201.476,1200.11,1195.52,4.59,3250.7,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,p10-10.pddl_planlen=5.qdimacs.ch.aspq,complete,0,7.51,6.58,6.06,0.52,557.1,complete,7.51,7.51
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,p10-1.pddl_planlen=24.qdimacs.ch.aspq,complete,0,3.331,2.89,2.68,0.21,157.9,complete,3.331,3.331
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,p10-1.pddl_planlen=4.qdimacs.ch.aspq,complete,0,1.306,1.09,0.94,0.15,74.1,complete,1.306,1.306
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,p20-10.pddl_planlen=27.qdimacs.ch.aspq,outof time,143,1201.811,1200.5,1196.45,4.05,3236.2,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,p20-20.pddl_planlen=16.qdimacs.ch.aspq,outof time,143,1202.403,1200.1,1193.36,6.74,6511.6,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,p20-5.pddl_planlen=1.qdimacs.ch.aspq,complete,0,1.811,1.38,1.19,0.19,134.7,complete,1.811,1.811
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,p20-5.pddl_planlen=41.qdimacs.ch.aspq,outof time,143,1202.37,1200.51,1197.03,3.48,4146.6,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,p20-5.pddl_planlen=8.qdimacs.ch.aspq,outof time,143,1200.478,1200.07,1198.76,1.31,860.6,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,par16-4-c-50.qdimacs.ch.aspq,complete,0,14.85,14.04,13.76,0.28,243.8,complete,14.85,14.85
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,par8-3-50.qdimacs.ch.aspq,complete,0,4.634,4.24,3.99,0.25,193.8,complete,4.634,4.634
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,pipesnotankage02_6.qdimacs.ch.aspq,complete,0,158.168,156.93,156.26,0.67,349,complete,158.168,158.168
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,pipesnotankage12_7.qdimacs.ch.aspq,outof time,143,1202.588,1200.69,1195.35,5.34,4604.2,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,pipesnotankage17_6.qdimacs.ch.aspq,outof time,143,1203.212,1200.97,1192.96,8.01,7604.5,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,pipesnotankage18_7.qdimacs.ch.aspq,outof memory,143,328.058,326.67,317.04,9.63,12361.4,outof memory,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,ProjectService3.qdimacs.ch.aspq,outof time,143,1201.051,1200.67,1199.12,1.55,721.4,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,Q_2-2-3_v-100-100-100_r-65.2.qdimacs.ch.aspq,outof time,143,1200.644,1200.25,1198.05,2.2,696.1,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,Q_2-2-3_v-100-100-100_r-75.1.qdimacs.ch.aspq,outof time,143,1201.036,1200.72,1198.82,1.9,690.5,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,Q_2-3_v-80-100_r-11.3.qdimacs.ch.aspq,outof time,143,1201.18,1200.97,1197.73,3.24,337.6,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,Q_3-3-3_v-100-100-100_r-70.6.qdimacs.ch.aspq,outof time,143,1200.973,1200.49,1196.95,3.54,1364.4,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,Q_3-3_v-100-100_r-13.2.qdimacs.ch.aspq,outof time,143,1200.637,1200.41,1196.64,3.77,285.4,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,Q_3-3_v-100-100_r-19.5.qdimacs.ch.aspq,outof time,143,1201.124,1200.81,1197.71,3.1,416,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query01_query58_1344n.qdimacs.ch.aspq,complete,0,183.466,182.28,181.01,1.27,160.2,complete,183.466,183.466
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query02_query23_1344n.qdimacs.ch.aspq,complete,0,0.999,0.65,0.55,0.1,62.2,complete,0.999,0.999
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query03_ntrivil_1344.qdimacs.ch.aspq,complete,0,9.655,8.47,8.18,0.29,112.7,complete,9.655,9.655
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query03_query02_1344.qdimacs.ch.aspq,outof time,143,1200.873,1200.65,1198.59,2.06,266.6,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query03_query03_1344n.qdimacs.ch.aspq,complete,0,3.121,2.64,2.39,0.25,262.4,complete,3.121,3.121
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query03_query26_1344n.qdimacs.ch.aspq,complete,0,1.861,1.42,1.25,0.17,142.1,complete,1.861,1.861
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query03_query30_1344n.qdimacs.ch.aspq,complete,0,1.008,0.84,0.71,0.13,68.9,complete,1.008,1.008
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query03_query36_1344.qdimacs.ch.aspq,complete,0,319.757,318.38,317.52,0.86,344.2,complete,319.757,319.757
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query03_query49_1344.qdimacs.ch.aspq,complete,0,201.026,199.7,198.77,0.93,382.5,complete,201.026,201.026
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query03_query58_1344.qdimacs.ch.aspq,complete,0,18.865,18.19,17.76,0.43,336.5,complete,18.865,18.865
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query03_trueque_1344.qdimacs.ch.aspq,complete,0,0.921,0.7,0.6,0.1,62.3,complete,0.921,0.921
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query04_eequery_1344.qdimacs.ch.aspq,outof time,143,1200.381,1200.22,1197.05,3.17,246.7,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query04_query03_1344.qdimacs.ch.aspq,complete,0,773.938,772.77,770.12,2.65,222.3,complete,773.938,773.938
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query04_query15_1344.qdimacs.ch.aspq,complete,0,1.159,0.93,0.79,0.14,67.6,complete,1.159,1.159
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query04_query23_1344n.qdimacs.ch.aspq,complete,0,1.004,0.67,0.6,0.07,62.4,complete,1.004,1.004
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query04_query34_1344n.qdimacs.ch.aspq,complete,0,8.038,7.4,7.24,0.16,114.5,complete,8.038,8.038
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query04_trivial_1344n.qdimacs.ch.aspq,complete,0,1.307,0.96,0.83,0.13,78.3,complete,1.307,1.307
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query05_query42_1344n.qdimacs.ch.aspq,outof time,143,1200.567,1200.3,1197.18,3.12,226.2,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query06_query30_1344.qdimacs.ch.aspq,complete,0,1.346,1.05,0.91,0.14,77.2,complete,1.346,1.346
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query06_query34_1344.qdimacs.ch.aspq,complete,0,1128.628,1127.03,1120.32,6.71,586.8,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query06_query71_1344.qdimacs.ch.aspq,outof time,143,1200.38,1200.17,1197.77,2.4,392.6,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query07_eequery_1344n.qdimacs.ch.aspq,complete,0,3.734,3.33,3.06,0.27,259.2,complete,3.734,3.734
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query07_exquery_1344.qdimacs.ch.aspq,complete,0,1.821,1.49,1.32,0.17,107.1,complete,1.821,1.821
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query07_query02_1344.qdimacs.ch.aspq,complete,0,2.314,1.72,1.52,0.2,142.8,complete,2.314,2.314
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query08_query02_1344n.qdimacs.ch.aspq,complete,0,7.681,6.4,6.07,0.33,388.6,complete,7.681,7.681
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query08_query51_1344.qdimacs.ch.aspq,outof time,143,1201.082,1200.45,1195.8,4.65,1268.6,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query09_query48_1344.qdimacs.ch.aspq,outof time,143,1201.567,1201.05,1197.7,3.35,1179.5,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query09_query51_1344n.qdimacs.ch.aspq,outof time,143,1201.275,1200.81,1199.31,1.5,798.7,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query10_query07_1344.qdimacs.ch.aspq,outof time,143,1200.638,1200.32,1198.41,1.91,395.1,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query10_query15_1344.qdimacs.ch.aspq,complete,0,1.811,1.22,1.04,0.18,99.1,complete,1.811,1.811
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query10_query26_1344.qdimacs.ch.aspq,outof time,143,1201.115,1200.78,1198.94,1.84,413.2,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query10_query45_1344.qdimacs.ch.aspq,outof time,143,1200.974,1200.54,1199.02,1.52,800.3,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query10_query48_1344.qdimacs.ch.aspq,outof time,143,1201.465,1200.56,1199.24,1.32,821.9,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query11_query01_1344.qdimacs.ch.aspq,complete,0,89.418,88.3,88.04,0.26,107.5,complete,89.418,89.418
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query11_query58_1344n.qdimacs.ch.aspq,outof time,143,1200.574,1200.33,1196.62,3.71,245.6,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query15_query04_1344n.qdimacs.ch.aspq,complete,0,1.154,0.79,0.71,0.08,68.5,complete,1.154,1.154
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query15_query07_1344n.qdimacs.ch.aspq,complete,0,1.053,0.83,0.74,0.09,71.4,complete,1.053,1.053
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query15_query23_1344.qdimacs.ch.aspq,complete,0,0.85,0.54,0.48,0.06,61.9,complete,0.85,0.85
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query15_query30_1344n.qdimacs.ch.aspq,complete,0,1.013,0.83,0.7,0.13,69.4,complete,1.013,1.013
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query15_query34_1344n.qdimacs.ch.aspq,complete,0,2.337,1.92,1.71,0.21,197.8,complete,2.337,2.337
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query15_query64_1344n.qdimacs.ch.aspq,complete,0,2.35,1.8,1.56,0.24,188.9,complete,2.35,2.35
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query21_eequery_1344n.qdimacs.ch.aspq,outof time,143,1201.213,1200.92,1198.92,2,348.4,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query21_nxquery_1344.qdimacs.ch.aspq,complete,0,8.571,7.91,7.69,0.22,124.7,complete,8.571,8.571
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query21_query06_1344n.qdimacs.ch.aspq,outof time,143,1201.025,1200.6,1198.62,1.98,409.9,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query21_query36_1344n.qdimacs.ch.aspq,complete,0,11.05,10.2,9.91,0.29,302.9,complete,11.05,11.05
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query21_query45_1344.qdimacs.ch.aspq,complete,0,1158.705,1157.38,1139.13,18.25,611.9,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query21_query52_1344n.qdimacs.ch.aspq,outof time,143,1200.855,1200.66,1198.45,2.21,372,outof time,8000,1600
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query23_query10_1344.qdimacs.ch.aspq,complete,0,1.557,1.18,1,0.18,90.4,complete,1.557,1.557
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query23_query11_1344.qdimacs.ch.aspq,complete,0,1.561,1.24,1.04,0.2,89.7,complete,1.561,1.561
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query23_trivial_1344.qdimacs.ch.aspq,complete,0,1.186,0.98,0.82,0.16,72.8,complete,1.186,1.186
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query25_axquery_1344.qdimacs.ch.aspq,complete,0,1.161,0.96,0.82,0.14,68.9,complete,1.161,1.161
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query25_query05_1344n.qdimacs.ch.aspq,complete,0,3.864,3.32,3.18,0.14,82.7,complete,3.864,3.864
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query25_query11_1344.qdimacs.ch.aspq,complete,0,229.109,227.94,226.74,1.2,164.4,complete,229.109,229.109
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query26_query10_1344n.qdimacs.ch.aspq,complete,0,1.593,1.3,1.15,0.15,89.7,complete,1.593,1.593
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query26_query55_1344n.qdimacs.ch.aspq,complete,0,1.603,1.23,1.03,0.2,101.3,complete,1.603,1.603
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query27_query49_1344n.qdimacs.ch.aspq,complete,0,1.871,1.5,1.32,0.18,109,complete,1.871,1.871
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query27_trivial_1344.qdimacs.ch.aspq,complete,0,1.567,1.26,1.14,0.12,78.6,complete,1.567,1.567
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query30_query10_1344.qdimacs.ch.aspq,complete,0,2.346,1.99,1.8,0.19,208.2,complete,2.346,2.346
quabs.bash,qasp.quabs.bash,fullQBFSelection.ch.aspq,query30_query30_1344n.qdimacs.ch.aspq,complete,0,1.158,0.83,0.73,0.1,66.4,complete,1.158,1.158
