backend,solver,benchmark,instance,status,result,real,time,user,system,memory,status800,par10,par2
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#1.s#21.asp.qdimacs,complete,0,0.248,0.12,0.04,0.08,12,complete,0.248,0.248
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#1.s#22.asp.qdimacs,complete,0,0.266,0,0,0,9.5,complete,0.266,0.266
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#1.s#23.asp.qdimacs,complete,0,0.253,0.13,0.05,0.08,12.1,complete,0.253,0.253
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#1.s#24.asp.qdimacs,complete,0,0.402,0.12,0.05,0.07,13.3,complete,0.402,0.402
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#1.s#25.asp.qdimacs,complete,0,0.25,0,0,0,14.4,complete,0.25,0.25
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#1.s#26.asp.qdimacs,complete,0,0.253,0.13,0.06,0.07,11.9,complete,0.253,0.253
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#1.s#27.asp.qdimacs,complete,0,0.314,0.13,0.04,0.09,11.8,complete,0.314,0.314
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#1.s#28.asp.qdimacs,complete,0,0.244,0,0,0,9.6,complete,0.244,0.244
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#1.s#29.asp.qdimacs,complete,0,0.293,0.11,0.05,0.06,11.8,complete,0.293,0.293
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#1.s#2.asp.qdimacs,complete,0,0.247,0.12,0.07,0.05,11.7,complete,0.247,0.247
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#1.s#30.asp.qdimacs,complete,0,0.251,0.13,0.07,0.06,11.9,complete,0.251,0.251
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#1.s#31.asp.qdimacs,complete,0,0.24,0.1,0.06,0.04,11.8,complete,0.24,0.24
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#1.s#32.asp.qdimacs,complete,0,0.292,0.11,0.05,0.06,11.9,complete,0.292,0.292
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#1.s#3.asp.qdimacs,complete,0,0.291,0.12,0.07,0.05,11.8,complete,0.291,0.291
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#1.s#4.asp.qdimacs,complete,0,0.249,0.12,0.07,0.05,11.9,complete,0.249,0.249
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#1.s#5.asp.qdimacs,complete,0,0.254,0.13,0.08,0.05,12,complete,0.254,0.254
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#1.s#6.asp.qdimacs,complete,0,0.251,0,0,0,9.5,complete,0.251,0.251
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#1.s#7.asp.qdimacs,complete,0,0.299,0.11,0.06,0.05,12.1,complete,0.299,0.299
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#1.s#8.asp.qdimacs,complete,0,0.284,0.11,0.05,0.06,11.8,complete,0.284,0.284
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#1.s#9.asp.qdimacs,complete,0,0.258,0.12,0.06,0.06,11.7,complete,0.258,0.258
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#10.asp.qdimacs,complete,0,3.75,3.31,1.69,1.62,18,complete,3.75,3.75
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#11.asp.qdimacs,complete,0,4.024,3.55,1.78,1.77,12.6,complete,4.024,4.024
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#12.asp.qdimacs,complete,0,2.931,2.64,1.33,1.31,13,complete,2.931,2.931
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#13.asp.qdimacs,complete,0,3.937,3.45,1.73,1.72,18.5,complete,3.937,3.937
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#14.asp.qdimacs,complete,0,4.004,3.77,1.87,1.9,12.9,complete,4.004,4.004
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#15.asp.qdimacs,complete,0,5.014,4.53,1.95,2.58,13.1,complete,5.014,5.014
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#16.asp.qdimacs,complete,0,3.96,3.51,1.81,1.7,17.7,complete,3.96,3.96
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#17.asp.qdimacs,complete,0,3.803,3.54,1.81,1.73,12.8,complete,3.803,3.803
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#18.asp.qdimacs,complete,0,4.783,4.5,2.09,2.41,12.8,complete,4.783,4.783
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#19.asp.qdimacs,complete,0,3.008,2.77,1.35,1.42,13,complete,3.008,3.008
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#1.asp.qdimacs,complete,0,3.969,3.5,1.69,1.81,13.2,complete,3.969,3.969
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#20.asp.qdimacs,complete,0,3.809,3.57,1.88,1.69,15.6,complete,3.809,3.809
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#21.asp.qdimacs,complete,0,3.746,3.27,1.56,1.71,12.9,complete,3.746,3.746
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#22.asp.qdimacs,complete,0,3.866,3.39,1.64,1.75,12.9,complete,3.866,3.866
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#23.asp.qdimacs,complete,0,3.592,3.36,1.78,1.58,12.9,complete,3.592,3.592
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#24.asp.qdimacs,complete,0,3.986,3.75,1.91,1.84,13,complete,3.986,3.986
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#25.asp.qdimacs,complete,0,4.981,4.74,2.09,2.65,13,complete,4.981,4.981
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#26.asp.qdimacs,complete,0,4.912,4.68,2.08,2.6,12.9,complete,4.912,4.912
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#27.asp.qdimacs,complete,0,2.985,2.75,1.35,1.4,13,complete,2.985,2.985
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#28.asp.qdimacs,complete,0,3.726,3.5,1.77,1.73,16.4,complete,3.726,3.726
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#29.asp.qdimacs,complete,0,3.839,3.6,1.78,1.82,12.9,complete,3.839,3.839
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#2.asp.qdimacs,complete,0,3.764,3.53,1.8,1.73,12.9,complete,3.764,3.764
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#30.asp.qdimacs,complete,0,3.979,3.5,1.63,1.87,13,complete,3.979,3.979
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#31.asp.qdimacs,complete,0,3.786,3.56,1.81,1.75,12.9,complete,3.786,3.786
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#32.asp.qdimacs,complete,0,3.89,3.61,1.73,1.88,12.9,complete,3.89,3.89
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#3.asp.qdimacs,complete,0,2.81,2.53,1.28,1.25,12.8,complete,2.81,2.81
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#4.asp.qdimacs,complete,0,4.968,4.49,2.05,2.44,12.9,complete,4.968,4.968
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#5.asp.qdimacs,complete,0,5.063,4.58,1.98,2.6,12.7,complete,5.063,5.063
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#6.asp.qdimacs,complete,0,4.015,3.54,1.64,1.9,13,complete,4.015,4.015
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#7.asp.qdimacs,complete,0,3.778,3.3,1.61,1.69,16.3,complete,3.778,3.778
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#8.asp.qdimacs,complete,0,3.793,3.56,1.78,1.78,12.8,complete,3.793,3.793
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#168.w#3.s#9.asp.qdimacs,complete,0,3.667,3.39,1.69,1.7,12.9,complete,3.667,3.667
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#10.asp.qdimacs,complete,0,0.25,0.12,0.03,0.09,11.8,complete,0.25,0.25
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#11.asp.qdimacs,complete,0,0.248,0,0,0,13.9,complete,0.248,0.248
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#12.asp.qdimacs,complete,0,0.249,0.12,0.05,0.07,11.8,complete,0.249,0.249
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#13.asp.qdimacs,complete,0,0.254,0.12,0.07,0.05,11.9,complete,0.254,0.254
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#14.asp.qdimacs,complete,0,0.252,0,0,0,9.7,complete,0.252,0.252
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#15.asp.qdimacs,complete,0,0.248,0.12,0.05,0.07,12.3,complete,0.248,0.248
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#16.asp.qdimacs,complete,0,0.247,0.11,0.05,0.06,12.2,complete,0.247,0.247
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#17.asp.qdimacs,complete,0,0.238,0,0,0,13.1,complete,0.238,0.238
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#18.asp.qdimacs,complete,0,0.251,0.12,0.06,0.06,12.1,complete,0.251,0.251
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#19.asp.qdimacs,complete,0,0.247,0.12,0.04,0.08,11.8,complete,0.247,0.247
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#1.asp.qdimacs,complete,0,0.253,0.12,0.07,0.05,13.7,complete,0.253,0.253
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#20.asp.qdimacs,complete,0,0.25,0.12,0.07,0.05,12,complete,0.25,0.25
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#21.asp.qdimacs,complete,0,0.255,0.12,0.05,0.07,12.1,complete,0.255,0.255
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#22.asp.qdimacs,complete,0,0.251,0,0,0,13.6,complete,0.251,0.251
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#23.asp.qdimacs,complete,0,0.254,0.13,0.06,0.07,11.5,complete,0.254,0.254
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#24.asp.qdimacs,complete,0,0.263,0.13,0.06,0.07,11.7,complete,0.263,0.263
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#25.asp.qdimacs,complete,0,0.249,0,0,0,13.7,complete,0.249,0.249
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#26.asp.qdimacs,complete,0,0.25,0.11,0.06,0.05,11.9,complete,0.25,0.25
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#27.asp.qdimacs,complete,0,0.247,0.12,0.07,0.05,12,complete,0.247,0.247
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#28.asp.qdimacs,complete,0,0.253,0.01,0.01,0,14.1,complete,0.253,0.253
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#29.asp.qdimacs,complete,0,0.253,0.12,0.05,0.07,12,complete,0.253,0.253
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#2.asp.qdimacs,complete,0,0.273,0,0,0,13,complete,0.273,0.273
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#30.asp.qdimacs,complete,0,0.253,0,0,0,9.5,complete,0.253,0.253
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#31.asp.qdimacs,complete,0,0.25,0.11,0.05,0.06,12,complete,0.25,0.25
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#32.asp.qdimacs,complete,0,0.252,0.12,0.05,0.07,11.8,complete,0.252,0.252
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#3.asp.qdimacs,complete,0,0.252,0,0,0,14.7,complete,0.252,0.252
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#4.asp.qdimacs,complete,0,0.251,0,0,0,14.5,complete,0.251,0.251
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#5.asp.qdimacs,complete,0,0.252,0.12,0.07,0.05,11.9,complete,0.252,0.252
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#6.asp.qdimacs,complete,0,0.249,0.01,0.01,0,9.4,complete,0.249,0.249
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#7.asp.qdimacs,complete,0,0.258,0.13,0.07,0.06,12,complete,0.258,0.258
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#8.asp.qdimacs,complete,0,0.252,0,0,0,14.5,complete,0.252,0.252
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#1.s#9.asp.qdimacs,complete,0,0.251,0.12,0.06,0.06,11.9,complete,0.251,0.251
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#3.s#10.asp.qdimacs,complete,0,4.963,4.48,1.93,2.55,13,complete,4.963,4.963
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#3.s#11.asp.qdimacs,complete,0,3.997,3.52,1.73,1.79,13.1,complete,3.997,3.997
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#3.s#12.asp.qdimacs,complete,0,3.802,3.57,1.75,1.82,12.9,complete,3.802,3.802
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#3.s#13.asp.qdimacs,complete,0,3.988,3.54,1.86,1.68,17.5,complete,3.988,3.988
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#3.s#14.asp.qdimacs,complete,0,4.22,3.74,1.88,1.86,13,complete,4.22,4.22
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#3.s#15.asp.qdimacs,complete,0,5.029,4.55,1.99,2.56,13.1,complete,5.029,5.029
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#3.s#16.asp.qdimacs,complete,0,4.47,3.78,1.98,1.8,17.7,complete,4.47,4.47
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#3.s#17.asp.qdimacs,complete,0,3.236,2.76,1.35,1.41,12.9,complete,3.236,3.236
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#3.s#18.asp.qdimacs,complete,0,3.98,3.53,1.78,1.75,17.6,complete,3.98,3.98
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#3.s#19.asp.qdimacs,complete,0,3.233,2.99,1.42,1.57,12.8,complete,3.233,3.233
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#3.s#1.asp.qdimacs,complete,0,4.003,3.77,1.89,1.88,13,complete,4.003,4.003
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#3.s#20.asp.qdimacs,complete,0,3.786,3.52,1.88,1.64,13,complete,3.786,3.786
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#3.s#21.asp.qdimacs,complete,0,4.207,3.73,1.91,1.82,13.1,complete,4.207,4.207
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#3.s#22.asp.qdimacs,complete,0,3.885,3.61,1.89,1.72,12.8,complete,3.885,3.885
depqbf-blo.bash,depqbf-blo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#172.w#3.s#23.asp.qdimacs,complete,0,3.79,3.56,1.74,1.82,13.1,complete,3.79,3.79
